Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18861129-11686375,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18862514-11686399,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18862515-11686400,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18862521-11686404,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18862522-11686405,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18863676-11686328,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18864988-11686345,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18864989-11686343,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18864993-11686344,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18871039-11686331,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18871044-11686332,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18871045-11686333,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18871046-11686334,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18874294-11686376,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18874301-11686377,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18874305-11686378,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18876091-11686414,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18876095-11686416,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18876099-11686417,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18876100-11686418,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18878309-11686348,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18878311-11686349,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18878313-11686351,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18878317-11686353,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18883338-11686324,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18883339-11686325,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18883340-11686326,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18883341-11686327,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889448-11686428,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889457-11686429,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889463-11686430,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889465-11686431,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18892603-11686357,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18892686-11686355,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18892687-11686356,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18892763-11686358,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894332-11686381,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894336-11686382,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894343-11686383,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894357-11686380,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894777-11686388,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894795-11686391,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894803-11686393,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894811-11686394,576.58,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18350763-11546573,577.32,Mencap,Care Establishment,2 - Operations - Learning Disability,LDP City Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18353755-11546578,577.32,Mencap,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18867649-11686369,577.52,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18867653-11686371,577.52,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18867656-11686373,577.52,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18867659-11686374,577.52,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18204049-11597088,577.55,Jamy Ltd,Trade Supplier,LRNG,ICT Service E Learning Starz +,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18895811-11686422,577.72,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18895813-11686424,577.72,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18895814-11686425,577.72,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18895815-11686426,577.72,Atlas Home Support,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156828-11513109,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156829-11513110,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156831-11513112,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156832-11513113,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156834-11513115,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068440-11729311,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068442-11729313,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068444-11729315,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068445-11729316,577.78,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18364667-11548692,578.29,Soham Lodge,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health E Cambs,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18530243-11597118,578.49,Cambridge Water Plc,Company,Passenger Transport,Park and Ride Admin,Building Maintenance - Non Structural Maintenance
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18743049-11722536,578.7,Phs Group Plc,Trade Supplier,4 - Operations - Providers services,Hunts Community Centre,Medical equipment & supplies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18637555-11590263,579.04,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18944039-11711310,579.56,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18686724-11711807,579.66,Burnt Tree Vehicle Solutions,Trade Supplier,S&C,Groomfields - Caxton Depot,Leased Vehicle Costs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,17633306-11526821,579.86,Anglian Water Services Limited,Company,LGSS Managed,20 Alder Close,Water charges
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524478-11581470,579.86,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Hunts O P  Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18524520-11581471,579.86,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Hunts O P  Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18530393-11581468,579.86,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Hunts O P  Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18530478-11581469,579.86,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,Hunts O P  Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18162003-11515679,580,Cambridge Kettlebells,Trade Supplier,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18587283-11711940,580,Nursing Nurture,Care Establishment,E&P,"Bottisham, Burwell & Soham Children's Centres	",Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18855834-11672171,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18855886-11672170,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18864118-11672113,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18864134-11672114,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18870463-11672083,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18870471-11672084,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872974-11672129,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872975-11672130,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872976-11672131,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18872977-11672132,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18875711-11672176,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18875712-11672177,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18875713-11672178,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18875714-11672179,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18877446-11672119,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18877482-11672120,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18890068-11672085,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18890150-11672117,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18890282-11672116,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18890706-11672121,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18896697-11672088,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18896718-11672086,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18896724-11672087,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18896781-11672118,580.07,Home Close Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jul-15,18114257-11484229,580.12,Huntingdonshire District Council,Other Public Bodies,Control Accounts,Third Party Deductions - Oracle,Suspense/Other bodies Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,18400938-11557405,580.43,Redacted Personal Data,Parent/Guardian,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,31-Jul-15,18420215-11739861,580.8,Peer Ltd,Trade Supplier,Corporate Services,Libraries - Cambridge Central,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18156569-11509984,580.89,Buchan Healthcare Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18207149-11526812,580.95,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP E Cambs Team,Volunteers Travel Allowance
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18972965-11722608,581.28,Dr Mj Taylor & Partners (The Cornerstone Practice),Trade Supplier,PH,Stop Smoking Service & Intervention - Non Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18350757-11546569,581.92,Mencap,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18866307-11700245,582.78,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18879240-11700221,582.78,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,18400520-11557054,583.08,Redacted Personal Data,Foster Parent,CSC,FCP allowances,Boarding Out Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Jul-15,18961067-11715093,583.08,Redacted Personal Data,Foster Parent,CSC,FCP allowances,Boarding Out Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18946592-11711549,583.13,Xma Limited,Trade Supplier,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jul-15,18114203-11484021,583.44,Mencap,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Jul-15,18970809-11714905,584.28,Boots Pharmacy,Trade Supplier,PH,Stop Smoking Service & Intervention - Non Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886780-11688056,584.64,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886787-11688057,584.64,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886795-11688058,584.64,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886798-11688059,584.64,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,18153454-11519912,585,Jkl Services,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Vehicle hire
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18444464-11691381,585,Romsey Mill Trust Ltd,Trust (Other),E&P,YS - Camb City Abbey - Abbey Crew,Educational visits
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526692-11580423,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526693-11580424,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526694-11580425,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526695-11580426,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526701-11580429,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526709-11580431,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18526710-11580432,585,Crescent Trust Care Services Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Day and Domicillary Care Independent Sector
